market_id,time,t_ms,best_bid,best_ask,midpoint,spread,bid_depth,ask_depth,bid_levels,ask_levels
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:30:54Z,1784079054361,0.1020,0.1210,0.1115,0.0190,11919.22,12189.63,29,57
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:35:19Z,1784079319103,0.1010,0.1100,0.1055,0.0090,12566.84,13368.81,26,61
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:40:25Z,1784079625722,0.1010,0.1220,0.1115,0.0210,12101.30,11132.64,25,47
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:45:37Z,1784079937065,0.1120,0.1710,0.1415,0.0590,12797.10,12195.51,27,49
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:50:46Z,1784080246919,0.1140,0.1510,0.1325,0.0370,10756.77,10063.20,28,47
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T01:55:04Z,1784080504079,0.1340,0.1540,0.1440,0.0200,13027.12,12552.40,30,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:00:08Z,1784080808925,0.1230,0.1540,0.1385,0.0310,12991.62,12250.38,31,47
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:05:17Z,1784081117463,0.1320,0.1510,0.1415,0.0190,13113.24,13452.45,30,60
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:10:24Z,1784081424691,0.1280,0.1550,0.1415,0.0270,13118.63,12620.22,32,51
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:15:32Z,1784081732001,0.1300,0.1540,0.1420,0.0240,8436.79,11941.57,29,52
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:20:39Z,1784082039588,0.1260,0.1480,0.1370,0.0220,8119.04,11769.18,27,53
2b788dde-56f6-5868-b7d4-2be8481cca49,2026-07-15T02:25:46Z,1784082346742,0.1310,0.1570,0.1440,0.0260,9811.63,9704.89,29,56
